date,value,exposure
2013-07-23,173252.47493492073,0.98
2013-07-24,172630.12343810077,0.98
2013-07-25,173041.71701696728,0.98
2013-07-26,173222.43242762782,0.98
2013-07-29,172700.4570241383,0.98
2013-07-30,172700.4570241383,0.98
2013-07-31,172820.90716208937,0.98
2013-08-01,174778.4078269581,0.98
2013-08-02,175069.4962405229,0.98
2013-08-05,174818.594634447,0.98
2013-08-06,173845.10664160192,0.98
2013-08-07,173293.01725167333,0.98
2013-08-08,173915.40508524334,0.98
2013-08-09,173423.54618768214,0.98
2013-08-12,173222.79366978808,0.98
2013-08-13,173724.70583539116,0.98
2013-08-14,172851.4651155751,0.98
2013-08-15,170482.28798385864,0.98
2013-08-16,169930.01499786822,0.98
2013-08-19,168865.48320859508,0.98
2013-08-20,169679.007626577,0.98
2013-08-21,168654.66477063534,0.98
2013-08-22,168605.08029919278,0.0
2013-08-23,168605.08029919278,0.0
2013-08-26,168605.08029919278,0.0
2013-08-27,168605.08029919278,0.0
2013-08-28,168605.08029919278,0.0
2013-08-29,168784.4254191902,0.98
2013-08-30,168260.51879496075,0.98
2013-09-03,168178.0711407512,0.0
